sampno,vehno,vehicle_num,num_hh_vehicles,year,make,make_other,make_clean,model,model_other,model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
190743,2,2,3,1980,FORD, ,FORD,,,,1,1,2,2,3,0,0,0,0,3, ,2017, ,500, ,2, ,2, ,18,5,1,190743.p01, , , , , , , , , , , , 
191005,2,2,3,2010,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2010, ,20000, ,2, ,2, ,50,3,2,191005.p02, , , , , , , , , , , , 
190742,2,2,2,1989,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,1991, ,1800, ,2, ,2, ,15,2,1,190742.p01, , , , , , , , , , , , 
190741,1,1,1,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,8,7500, ,2, ,2, ,66,2,1,190741.p01, , , , , , , , , , , , 
190746,1,1,1,2018,HONDA, ,HONDA,,,,3,3,3,3, ,0,1,0,0,1, ,2017, ,8000,60,2, ,2, ,44,4,1,190746.p01, , , , , , , , , , , , 
190744,3,3,3,2011,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,1, ,2010, ,7000, ,2, ,2, ,10,4,2,190744.p02, , , , , , , , , , , , 
190745,3,3,3,2003,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2007, ,7500, ,2, ,2, ,22,2,2,190745.p02, , , , , , , , , , , , 
190821,2,2,4,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,12000, ,2, ,2, ,76,2,1,190821.p01, , , , , , , , , , , , 
190751,3,3,3,2014,BMW, ,BMW,,,,5,5,6,6, ,0,0,0,1,3, ,2017, ,20000, ,2, ,2, ,90,6,2,190751.p02, , , , , , , , , , , , 
190753,2,2,5,2007,DODGE, ,DODGE,,,,4,4,11,11, ,0,0,0,0,3, ,2012, ,10000, ,2, ,2, ,19,3,1,190753.p01, , , , , , , , , , , , 
190753,5,5,5,2010,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,3, ,2019,5,5000, ,2, ,2, ,25,3,4,190753.p04, , , , , , , , , , , , 
190775,2,2,2,2009,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,1, ,2008, ,3000, ,2, ,2, ,25,5,1,190775.p01, , , , , , , , , , , , 
190758,1,1,2,2010,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,3, ,2013, ,7000, ,2, ,2, ,22,3,1,190758.p01, , , , , , , , , , , , 
190759,2,2,2,2003,PONTIAC, ,PONTIAC,,,,1,1,7,7, ,0,0,0,0,3, ,2006, ,12000, ,2, ,2, ,33,2,2,190759.p02, , , , , , , , , , , , 
190760,2,2,2,2010,CHRYSLER, ,CHRYSLER,,,,1,1,7,7, ,0,0,0,0,1, ,2010, ,8000, ,2, ,2, ,25,3,1,190760.p01, , , , , , , , , , , , 
190765,1,1,1,2012,MINI, ,MINI,,,,1,1,2,2, ,0,0,0,0,2, ,2012, ,4000, ,2, ,2, ,35,2,1,190765.p01, , , , , , , , , , , , 
190768,1,1,2,2014,CHEVROLET, ,CHEVROLET,,,,8,8,13,13, ,0,0,0,0,3, ,2018,1,5000, ,2, ,2, ,18,5,1,190768.p01, , , , , , , , , , , , 
190770,1,1,2,2017,HYUNDAI, ,HYUNDAI,,,,2,2,4,4, ,1,0,0,0,1, ,2017, ,15000, ,2, ,2, ,43,5,1,190770.p01, , , , , , , , , , , , 
190771,3,3,3,2000,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,6, ,2016, ,2000, ,2, ,2, ,16,1,1,190771.p01, , , , , , , , , , , , 
190773,1,1,1,2018,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2018,8,10000, ,2, ,2, ,24,4,1,190773.p01, , , , , , , , , , , , 
190777,3,3,3,2003,FORD, ,FORD,,,,1,1,9,9,3,0,0,0,0,6, ,2019,1,5000, ,2, ,2, ,21,4,3,190777.p03, , , , , , , , , , , , 
190505,1,1,6,1980,CHEVROLET, ,CHEVROLET,,,,1,1,12,12,3,0,0,0,0,3, ,2011, ,1200, ,2, ,2, ,11,6,1,190505.p01, , , , , , , , , , , , 
190477,2,2,2,2002,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2002, ,6000, ,2, ,2, ,16,3,1,190477.p01, , , , , , , , , , , , 
190505,4,4,6,1980,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,1980, ,150, ,2, ,2, ,12,6,1,190505.p01, , , , , , , , , , , , 
190479,1,1,1,2018,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,2, ,2018,3,16000, ,2, ,2, ,20,1,1,190479.p01, , , , , , , , , , , , 
190507,1,1,1,2007,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2007, ,7500, ,2, ,2, ,38,3,1,190507.p01, , , , , , , , , , , , 
190509,2,2,5,1982,FORD, ,FORD,,,,1,1,11,11, ,0,0,0,0,3, ,2019,3,2000, ,2, ,2, ,15,6,1,190509.p01, , , , , , , , , , , , 
190509,5,5,5,1998,Other,Harley Davidson,HARLEY DAVIDSON,,,,1,1,1,1,4,0,0,0,0,3, ,2018,4,300, ,2, ,2, ,50,2,1,190509.p01, , , , , , , , , , , , 
190536,3,3,3,2018,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,4,20000, ,2, ,2, ,68,2,2,190536.p02, , , , , , , , , , , , 
190531,1,1,2,2017,TOYOTA, ,TOYOTA,,,,2,2,8,8, ,1,0,0,0,1, ,2017, ,10000, ,2, ,2, ,30,4,1,190531.p01, , , , , , , , , , , , 
190545,1,1,1,2015,HONDA, ,HONDA,,,,2,2,3,3, ,1,0,0,0,1, ,2015, ,6000, ,2, ,2, ,46,5,1,190545.p01, , , , , , , , , , , , 
190541,2,2,2,2011,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2011, ,12000, ,2, ,2, ,28,4,2,190541.p02, , , , , , , , , , , , 
190552,1,1,1,2014,KIA, ,KIA,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,12000, ,2, ,2, ,24,3,1,190552.p01, , , , , , , , , , , , 
190550,2,2,2,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2013, ,6000, ,2, ,2, ,45,3,2,190550.p02, , , , , , , , , , , , 
190669,2,2,2,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,9,15000, ,2, ,2, ,150,5,2,190669.p02, , , , , , , , , , , , 
190571,2,2,2,2014,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,1, ,2014, ,15000, ,2, ,2, ,22,3,2,190571.p02, , , , , , , , , , , , 
190591,1,1,2,2001,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,3,3, ,0,0,0,0,1, ,2001, ,2400, ,2, ,2, ,18,6,2,190591.p02, , , , , , , , , , , , 
190602,2,2,3,2006,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,6, ,2016, ,8000, ,2, ,2, ,30,3,2,190602.p02, , , , , , , , , , , , 
190607,1,1,1,2010,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2018,9,1000, ,2, ,2, ,20,6,1,190607.p01, , , , , , , , , , , , 
190849,1,1,1,2018,FIAT, ,FIAT,,,,5,5,1,1, ,0,0,0,1,2, ,2018,12,7000, ,2, ,2, ,150,3,1,190849.p01, , , , , , , , , , , , 
190617,1,1,4,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,6,9000, ,2, ,2, ,90,5,2,190617.p02, , , , , , , , , , , , 
190617,4,4,4,2002,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,3, ,2005, ,9000, ,2, ,2, ,20,3,1,190617.p01, , , , , , , , , , , , 
190625,2,2,3,2010,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2010, ,12000, ,2, ,2, ,22,6,1,190625.p01, , , , , , , , , , , , 
190630,1,1,2,2016,HYUNDAI, ,HYUNDAI,,,,1,1,4,4, ,0,0,0,0,1, ,2016, ,5000, ,2, ,2, ,22,4,1,190630.p01, , , , , , , , , , , , 
190627,3,3,3,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,8,5000, ,2, ,2, ,100,6,1,190627.p01, , , , , , , , , , , , 
190628,1,1,2,1989,TOYOTA, ,TOYOTA,,,,1,1,1,1, ,0,0,0,0,1, ,1989, ,1000, ,2, ,2, ,30,7,1,190628.p01, , , , , , , , , , , , 
190645,2,2,3,2007,HONDA, ,HONDA,,,,2,2,3,3, ,1,0,0,0,1, ,2006, ,10000, ,2, ,2, ,23,3,2,190645.p02, , , , , , , , , , , , 
190650,1,1,3,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,8,11000, ,2, ,2, ,150,4,1,190650.p01, , , , , , , , , , , , 
190651,2,2,2,2014,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,12000, ,2, ,2, ,24,2,1,190651.p01, , , , , , , , , , , , 
190671,2,2,2,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,8,12000, ,2, ,2, ,66,3,1,190671.p01, , , , , , , , , , , , 
190660,3,3,3,2004,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2004, ,2000, ,2, ,2, ,12,6,1,190660.p01, , , , , , , , , , , , 
190688,1,1,1,2005,DODGE, ,DODGE,,,,1,1,10,10, ,0,0,0,0,6, ,2019,5,7000, ,2, ,2, ,20,2,1,190688.p01, , , , , , , , , , , , 
190695,2,2,2,2004,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2004, ,2000, ,2, ,2, ,25,6,2,190695.p02, , , , , , , , , , , , 
190716,1,1,1,2015,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,5000, ,2, ,2, ,35,5,1,190716.p01, , , , , , , , , , , , 
190718,1,1,1,2000,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2007, ,15000, ,2, ,2, ,24,3,1,190718.p01, , , , , , , , , , , , 
190754,1,1,3,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2017, ,15000, ,2, ,2, ,66,1,1,190754.p01, , , , , , , , , , , , 
190727,2,2,2,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2017, ,5000, ,2, ,2, ,50,3,2,190727.p02, , , , , , , , , , , , 
190740,3,3,4,2011,GMC, ,GMC,,,,1,1,8,8, ,0,0,0,0,1, ,2011, ,4400, ,2, ,2, ,14,3,1,190740.p01, , , , , , , , , , , , 
190761,1,1,3,2017,HONDA, ,HONDA,,,,6,6,3,3, ,0,0,1,0,2, ,2018,2,13000, ,2, ,2, ,69,2,1,190761.p01, , , , , , , , , , , , 
190762,2,2,3,2002,GMC, ,GMC,,,,1,1,13,13, ,0,0,0,0,1, ,2002, ,10000, ,2, ,2, ,12,3,1,190762.p01, , , , , , , , , , , , 
190763,3,3,3,1995,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2007, ,1500, ,2, ,2, ,16,6,2,190763.p02, , , , , , , , , , , , 
190786,1,1,2,1997,MAZDA, ,MAZDA,,,,1,1,5,5, ,0,0,0,0,3, ,2008, ,3000, ,2, ,2, ,26,6,1,190786.p01, , , , , , , , , , , , 
190791,1,1,2,2013,VOLKSWAGEN, ,VOLKSWAGEN,,,,4,4,2,2, ,0,0,0,0,3, ,2018,11,5000, ,2, ,2, ,35,4,2,190791.p02, , , , , , , , , , , , 
190802,2,2,3,2006,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,2500, ,2, ,2, ,19,6,1,190802.p01, , , , , , , , , , , , 
190796,1,1,1,2015,ACURA, ,ACURA,,,,1,1,2,2, ,0,0,0,0,3, ,2015, ,8000, ,2, ,2, ,26,3,1,190796.p01, , , , , , , , , , , , 
190809,1,1,2,2017,HYUNDAI, ,HYUNDAI,,,,5,5,3,3, ,0,0,0,1,2, ,2017, ,17000, ,2, ,2, ,150,2,1,190809.p01, , , , , , , , , , , , 
190839,3,3,3,2004,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2004, ,8500, ,2, ,2, ,18,1,2,190839.p02, , , , , , , , , , , , 
190819,2,2,3,2002,MINI, ,MINI,,,,1,1,1,1, ,0,0,0,0,3, ,2015, ,7000, ,2, ,2, ,25,2,2,190819.p02, , , , , , , , , , , , 
190823,3,3,3,2019,CHRYSLER, ,CHRYSLER,,,,3,3,11,11, ,0,1,0,0,1, ,2019,5,6000,50,2, ,2, ,40,4,3,190823.p03, , , , , , , , , , , , 
190843,1,1,2,2014,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,3, ,2016, ,15000,98,2, ,2, ,70,3,1,190843.p01, , , , , , , , , , , , 
190851,2,2,3,2008,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2006, ,8000, ,2, ,2, ,27,1,2,190851.p02, , , , , , , , , , , , 
190914,1,1,1,2008,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,3, ,2012, ,2000, ,2, ,2, ,22,6,1,190914.p01, , , , , , , , , , , , 
190859,2,2,2,2002,DODGE, ,DODGE,,,,1,1,12,12, ,0,0,0,0,1, ,2002, ,7000, ,2, ,2, ,17,3,1,190859.p01, , , , , , , , , , , , 
190862,1,1,1,2008,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2014, ,172000, ,2, ,2, ,45,2,1,190862.p01, , , , , , , , , , , , 
191029,2,2,3,2019,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2019,2,20000, ,2, ,2, ,75,4,2,191029.p02, , , , , , , , , , , , 
190882,2,2,3,2016,FORD, ,FORD,,,,1,1,9,9, ,0,0,0,0,3, ,2017, ,20000, ,2, ,2, ,17,4,2,190882.p02, , , , , , , , , , , , 
190890,2,2,2,2011,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2011, ,5000, ,1,1000,2, ,44,6,1,190890.p01, , , , , , , , , , , , 
190898,2,2,5,2012,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,5,1,2019,2,12000,35,2, ,2, ,45,3,1,190898.p01, , , , , , , , , , , , 
190898,5,5,5,2003,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,3, ,2018,9,6000, ,2, ,2, ,17,3,4,190898.p04, , , , , , , , , , , , 
190911,3,3,5,2017,TESLA, ,TESLA,,,,5,5,6,6, ,0,0,0,1,1, ,2017, ,20000, ,2, ,2, ,90,4,1,190911.p01, , , , , , , , , , , , 
190935,2,2,3,2004,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2007, ,5000, ,2, ,2, ,25,3,2,190935.p02, , , , , , , , , , , , 
190937,3,3,3,2008,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,3, ,2012, ,5000, ,2, ,2, ,20,3,2,190937.p02, , , , , , , , , , , , 
190946,2,2,3,2015,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,2, ,2015, ,12000, ,2, ,2, ,30,3,1,190946.p01, , , , , , , , , , , , 
190952,2,2,3,2011,HYUNDAI, ,HYUNDAI,,,,1,1,6,6, ,0,0,0,0,1, ,2010, ,10000, ,2, ,2, ,27,4,2,190952.p02, , , , , , , , , , , , 
190953,1,1,2,2008,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,3, ,2013, ,20000, ,2, ,2, ,10,3,1,190953.p01, , , , , , , , , , , , 
190961,3,3,3,2019,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,1, ,2019,4,7500, ,2, ,2, ,28,6,1,190961.p01, , , , , , , , , , , , 
190962,1,1,2,2006,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2006, ,5000, ,2, ,2, ,28,2,2,190962.p02, , , , , , , , , , , , 
190964,1,1,2,2017,NISSAN, ,NISSAN,,,,1,1,8,8, ,0,0,0,0,1, ,2018,5,10500, ,2, ,2, ,14,5,1,190964.p01, , , , , , , , , , , , 
190980,1,1,4,2012,JEEP, ,JEEP,,,,8,8,6,6, ,0,0,0,0,1, ,2012, ,15000, ,2, ,2, ,22,2,1,190980.p01, , , , , , , , , , , , 
190980,4,4,4,1980,NISSAN, ,NISSAN,,,,1,1,5,5,3,0,0,0,0,1, ,1980, ,800, ,2, ,2, ,20,4,1,190980.p01, , , , , , , , , , , , 
190981,1,1,1,2008,MAZDA, ,MAZDA,,,,1,1,6,6, ,0,0,0,0,1, ,2008, ,203000, ,2, ,1,600,16,2,1,190981.p01, , , , , , , , , , , , 
190984,1,1,2,2003,DODGE, ,DODGE,,,,1,1,10,10, ,0,0,0,0,1, ,2003, ,15000, ,2, ,2, ,20,2,2,190984.p02, , , , , , , , , , , , 
190991,1,1,4,2017,CHEVROLET, ,CHEVROLET,,,,5,5,2,2, ,0,0,0,1,1, ,2017, ,18000, ,2, ,2, ,100,3,2,190991.p02, , , , , , , , , , , , 
190996,1,1,5,2001,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,1, ,2001, ,20000, ,2, ,2, ,17,6,2,190996.p02, , , , , , , , , , , , 
190996,4,4,5,1994,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2017, ,1000, ,2, ,2, ,15,6,2,190996.p02, , , , , , , , , , , , 
190997,2,2,2,2012,SUBARU, ,SUBARU,,,,1,1,2,2,1,0,0,0,0,1, ,2012, ,13500, ,2, ,2, ,28,3,2,190997.p02, , , , , , , , , , , , 
191020,1,1,1,2011,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,6000, ,2, ,2, ,24,4,1,191020.p01, , , , , , , , , , , , 
191018,3,3,4,1997,NISSAN, ,NISSAN,,,,1,1,1,1, ,0,0,0,0,3, ,2010, ,20000, ,2, ,2, ,23,3,2,191018.p02, , , , , , , , , , , , 
191157,2,2,2,2013,TOYOTA, ,TOYOTA,,,,2,2,7,7, ,1,0,0,0,1, ,2012, ,8000, ,2, ,2, ,35,3,2,191157.p02, , , , , , , , , , , , 
191063,1,1,1,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,29657, ,2, ,2, ,25,2,1,191063.p01, , , , , , , , , , , , 
191051,1,1,1,2016,HONDA, ,HONDA,,,,1,1,7,7, ,0,0,0,0,3, ,2016, ,1000, ,2, ,2, ,26,4,1,191051.p01, , , , , , , , , , , , 
191057,1,1,1,2013,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,3, ,2018,6,20000, ,2, ,2, ,30,3,1,191057.p01, , , , , , , , , , , , 
191069,1,1,2,2003,NISSAN, ,NISSAN,,,,1,1,2,2, ,0,0,0,0,3, ,2011, ,500, ,2, ,2, ,24,1,2,191069.p02, , , , , , , , , , , , 
191089,1,1,2,2017,PORSCHE, ,PORSCHE,,,,1,1,5,5, ,0,0,0,0,1, ,2016, ,6500, ,2, ,2, ,25,3,1,191089.p01, , , , , , , , , , , , 
191095,2,2,3,2014,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,2, ,2014, ,9000, ,2, ,2, ,20,3,1,191095.p01, , , , , , , , , , , , 
191099,1,1,3,2011,DODGE, ,DODGE,,,,1,1,4,4, ,0,0,0,0,1, ,2011, ,7000, ,2, ,2, ,19,3,1,191099.p01, , , , , , , , , , , , 
191112,2,2,3,2017,SUBARU, ,SUBARU,,,,1,1,6,6, ,0,0,0,0,1, ,2018,8,3000, ,2, ,2, ,27,5,2,191112.p02, , , , , , , , , , , , 
191116,2,2,2,2014,JEEP, ,JEEP,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,20000, ,2, ,2, ,18,4,2,191116.p02, , , , , , , , , , , , 
191144,1,1,1,2016,HYUNDAI, ,HYUNDAI,,,,2,2,4,4, ,1,0,0,0,3, ,2017, ,8000, ,2, ,2, ,42,4,1,191144.p01, , , , , , , , , , , , 
191159,1,1,1,2017,HYUNDAI, ,HYUNDAI,,,,1,1,4,4, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,30,3,2,191159.p02, , , , , , , , , , , , 
191156,3,3,3,2017,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2019,2,7500, ,2, ,2, ,90,4,1,191156.p01, , , , , , , , , , , , 
191153,1,1,1,2001,NISSAN, ,NISSAN,,,,1,1,2,2, ,0,0,0,0,1, ,2001, ,5000, ,2, ,2, ,30,6,1,191153.p01, , , , , , , , , , , , 
191168,4,4,4,2003,CHRYSLER, ,CHRYSLER,,,,1,1,10,10, ,0,0,0,0,3, ,2012, ,1000, ,2, ,2, ,17,7,3,191168.p03, , , , , , , , , , , , 
191177,3,3,3,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,12000, ,2, ,2, ,90,2,1,191177.p01, , , , , , , , , , , , 
191170,1,1,1,2018,MAZDA, ,MAZDA,,,,1,1,3,3, ,0,0,0,0,2, ,2018,4,10000, ,2, ,2, ,25,2,1,191170.p01, , , , , , , , , , , , 
191185,1,1,5,2015,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,15000, ,2, ,2, ,35,3,1,191185.p01, , , , , , , , , , , , 
191185,4,4,5,2000,BUICK, ,BUICK,,,,1,1,4,4, ,0,0,0,0,3, ,2008, ,10000, ,2, ,2, ,20,2,3,191185.p03, , , , , , , , , , , , 
191231,1,1,2,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,8,7000, ,2, ,2, ,25,2,1,191231.p01, , , , , , , , , , , , 
191215,1,1,1,2000,BMW, ,BMW,,,,1,1,1,1, ,0,0,0,0,3, ,2001, ,1500, ,2, ,2, ,25,3,1,191215.p01, , , , , , , , , , , , 
191202,1,1,1,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,11,7000, ,2, ,2, ,130,4,1,191202.p01, , , , , , , , , , , , 
191199,2,2,2,2019,BMW, ,BMW,,,,1,1,8,8, ,0,0,0,0,2, ,2019,6,12000, ,2, ,2, ,25,3,2,191199.p02, , , , , , , , , , , , 
191219,1,1,3,2019,AUDI, ,AUDI,,,,1,1,6,6, ,0,0,0,0,2, ,2019,5,7500, ,2, ,2, ,23,3,1,191219.p01, , , , , , , , , , , , 
191216,1,1,2,2012,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2012, ,10000, ,2, ,2, ,20,3,2,191216.p02, , , , , , , , , , , , 
191222,1,1,1,2010,LAND ROVER, ,LAND ROVER,,,,1,1,8,8, ,0,0,0,0,3, ,2017, ,25000, ,2, ,2, ,13,1,1,191222.p01, , , , , , , , , , , , 
191247,1,1,2,1988,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2016, ,1000, ,2, ,2, ,10,1,1,191247.p01, , , , , , , , , , , , 
191243,4,4,4,2001,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,1, ,2000, ,2000, ,2, ,2, ,20,6,1,191243.p01, , , , , , , , , , , , 
191253,2,2,3,2012,INFINITI, ,INFINITI,,,,1,1,3,3, ,0,0,0,0,3, ,2018,12,5000, ,2, ,2, ,19,3,2,191253.p02, , , , , , , , , , , , 
191254,1,1,1,2008,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2008, ,10000, ,2, ,2, ,40,7,1,191254.p01, , , , , , , , , , , , 
191265,1,1,1,2003,TOYOTA, ,TOYOTA,,,,1,1,4,4, ,0,0,0,0,3, ,2012, ,6000, ,2, ,2, ,25,3,1,191265.p01, , , , , , , , , , , , 
191269,2,2,2,2007,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,4000, ,2, ,2, ,28,4,1,191269.p01, , , , , , , , , , , , 
191271,1,1,3,2012,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,1, ,2012, ,12000, ,2, ,2, ,20,4,1,191271.p01, , , , , , , , , , , , 
191290,1,1,4,2019,LEXUS, ,LEXUS,,,,1,1,6,6, ,0,0,0,0,1, ,2019,5,6000, ,2, ,2, ,22,3,4,191290.p04, , , , , , , , , , , , 
191290,4,4,4,1989,PORSCHE, ,PORSCHE,,,,1,1,5,5, ,0,0,0,0,3, ,2009, ,200, ,2, ,2, ,20,4,1,191290.p01, , , , , , , , , , , , 
191296,1,1,1,2014,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2016, ,20000, ,2, ,2, ,23,2,1,191296.p01, , , , , , , , , , , , 
191312,2,2,2,1997,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2013, ,30000, ,2, ,2, ,15,2,1,191312.p01, , , , , , , , , , , , 
191320,1,1,4,2003,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2005, ,10000, ,2, ,2, ,20,3,1,191320.p01, , , , , , , , , , , , 
191320,4,4,4,2009,FORD, ,FORD,,,,1,1,12,12, ,0,0,0,0,6, ,2012, ,3000, ,2, ,2, ,20,4,4,191320.p04, , , , , , , , , , , , 
191343,1,1,2,2015,VOLKSWAGEN, ,VOLKSWAGEN,,,,4,4,2,2, ,0,0,0,0,1, ,2015, ,4000, ,2, ,2, ,30,3,1,191343.p01, , , , , , , , , , , , 
191334,2,2,4,2015,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2019,4,12000, ,2, ,1,2000,35,4,4,191334.p04, , , , , , , , , , , , 
191338,1,1,2,2005,JEEP, ,JEEP,,,,1,1,8,8, ,0,0,0,0,3, ,2013, ,7000, ,2, ,2, ,15,3,1,191338.p01, , , , , , , , , , , , 
191341,1,1,2,2012,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,20000, ,2, ,2, ,28,3,2,191341.p02, , , , , , , , , , , , 
191346,1,1,3,2004,DODGE, ,DODGE,,,,1,1,8,8, ,0,0,0,0,1, ,2004, ,20, ,2, ,2, ,17,4,1,191346.p01, , , , , , , , , , , , 
191962,2,2,3,2017,NISSAN, ,NISSAN,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,13000, ,2, ,2, ,21,3,2,191962.p02, , , , , , , , , , , , 
191352,1,1,2,2014,TOYOTA, ,TOYOTA,,,,2,2,7,7, ,1,0,0,0,1, ,2014, ,10000, ,2, ,2, ,44,6,1,191352.p01, , , , , , , , , , , , 
191375,3,3,3,2018,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,2, ,2017, ,10000, ,2, ,2, ,33,2,3,191375.p03, , , , , , , , , , , , 
