sampno,perid,perno,relationship,gender,employment,student,education,license,vehno,vehicle_string,drive_freq,transit_freq,tnc_freq,job_type,work_mode,work_distance,work_days,school_mode,school_distance,ethnicity,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_6_x
192136,192136.p01,1,8,2,1,4,4,1,192136.v01,,1,0,0,1,1,7,5, , ,1,0,0,0,0,1,0,0, 
192138,192138.p02,2,1,1,1,4,7,1,192138.v02,,1,0,0,2,18,15,5, , ,2,0,0,0,0,1,0,0, 
192141,192141.p02,2,6,1,1,4,8,1,192141.v02,,2,0,0,4, , , , , ,2,0,0,0,0,0,0,1, 
192137,192137.p02,2,1,1,4,4,8,1,192137.v03,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192144,192144.p02,2,1,1,5,4,8,1,192144.v01,,1,0,0,1,1,30,1, , ,2,0,0,0,0,1,0,0, 
192139,192139.p01,1,8,1,4,4,2,1,192139.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
192146,192146.p01,1,8,1,5,4,6,1,192146.v02,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
192209,192209.p01,1,8,2,1,1,6,1,192209.v01,,1,1,1,3, , , ,7,2,2,0,1,0,0,0,0,0, 
192153,192153.p01,1,8,2,4,2,7,1,192153.v01,,1,0,0, , , , ,17,45,3,0,0,0,0,0,0,1, 
192151,192151.p02,2,1,1,1,4,8,1,192151.v02,,1,0,1,1,1,10,5, , ,1,0,0,0,0,1,0,0, 
192209,192209.p02,2,1,2,1,4,6,1,192209.v01,,1,1,1,2,3,4,4, , ,2,0,1,0,0,0,0,0, 
192154,192154.p03,3,2,1,4,1,2,1,192154.v02,,1,0,0, , , , ,1,18,2,0,1,0,0,0,0,0, 
192168,192168.p01,1,8,2,4,2,2,1,192168.v01,,2,3,6, , , , ,7,3,2,0,1,0,0,0,0,0, 
192162,192162.p01,1,8,2,4,4,6,1,192162.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
192170,192170.p01,1,8,2,5,4,4,1,192170.v01,,2,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
192172,192172.p01,1,8,1,4,4,6,1,192172.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192168,192168.p03,3,7,2,4,4,3,1,192168.v01,,3,2,3, , , , , , ,2,0,1,0,0,0,0,0, 
192167,192167.p03,3,2,1,1,4,1,1,192167.v03,,3,0,0,3, , , , , ,2,0,0,1,0,0,0,0, 
192195,192195.p01,1,8,1,2,4,8,1,192195.v01,,2,1,10,2,14,3,3, , ,2,0,1,0,0,0,0,0, 
192180,192180.p01,1,8,2,1,4,6,1,192180.v02,,1,0,0,4, , , , , ,2,0,0,1,0,0,0,0, 
192223,192223.p01,1,8,2,4,1,4,1,192223.v01,,1,0,0, , , , ,1,42,2,1,0,0,0,1,0,0, 
192187,192187.p01,1,8,2,4,4,8,1,192187.v01,,1,0,0, , , , , , ,1,0,0,0,0,0,0,1, 
192192,192192.p02,2,1,2,4,4,6,1,192192.v01,,1,0,1, , , , , , ,2,0,0,0,0,1,0,0, 
192210,192210.p01,1,8,1,4,4,6,1,192210.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192210,192210.p02,2,1,2,4,4,4,1,192210.v01,,1,0,0, , , , , , ,2,1,0,0,0,1,0,0, 
192189,192189.p01,1,8,1,4,4,8,1,192189.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192198,192198.p01,1,8,1,4,2,8,1,192198.v01,,1,0,0, , , , ,1,14,2,0,0,0,0,1,0,0, 
192194,192194.p01,1,8,1,1,4,6,1,192194.v02,,1,0,0,1,1,7,5, , ,1,0,0,0,0,1,0,0, 
192204,192204.p01,1,8,2,5,4,6,1,192204.v01,,1,0,1,3, , , , , ,2,0,0,0,0,1,0,0, 
192204,192204.p02,2,2,1,2,4,6,1,192204.v01,,2,8,1,1,8,5,4, , ,2,0,0,0,1,1,0,0, 
192208,192208.p01,1,8,1,4,4,3,1,192208.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192207,192207.p02,2,2,2,3,4,6,1,192207.v02,,1,0,0,1,1,3,7, , ,2,0,0,1,0,0,0,0, 
192221,192221.p01,1,8,2,5,4,6,1,192221.v01,,1,1,1,3, , , , , ,2,0,0,0,0,1,0,0, 
192211,192211.p01,1,8,1,1,4,3,1,192211.v02,,1,0,0,1,2,3,5, , ,2,0,0,0,0,1,0,0, 
192211,192211.p02,2,1,1,1,4,5,1,192211.v02,,1,0,0,1,2,2,5, , ,2,0,0,0,0,1,0,0, 
192220,192220.p01,1,8,1,4,4,4,1,192220.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192212,192212.p01,1,8,1,4,4,6,1,192212.v01,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192212,192212.p03,3,1,2,4,4,6,1,192212.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192226,192226.p01,1,8,2,4,4,6,1,192226.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192232,192232.p01,1,8,1,4,4,4,1,192232.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192233,192233.p02,2,1,2,4,4,8,1,192233.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192239,192239.p02,2,1,2,5,4,8,1,192239.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
192236,192236.p02,2,1,2,1,4,6,1,192236.v02,,1,0,0,1,1,20,5, , ,2,0,1,0,0,0,0,0, 
192241,192241.p01,1,8,2,4,4,6,1,192241.v02,,1,2,0, , , , , , ,2,0,1,0,0,0,0,0, 
192240,192240.p01,1,8,2,4,4,4,1,192240.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192240,192240.p02,2,1,1,4,4,8,1,192240.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192244,192244.p01,1,8,2,1,4,4,1,192244.v01,,1,0,0,1,1,12,4, , ,2,0,0,0,0,1,0,0, 
192246,192246.p01,1,8,1,4,4,4,1,192246.v01,,2,0,0, , , , , , ,2,0,0,0,0,0,1,0,HUMAN POPSICLE
192246,192246.p02,2,1,2,4,4,4,1,192246.v01,,2,0,0, , , , , , ,2,0,0,0,0,0,1,0,human popsickle
192247,192247.p02,2,1,1,1,4,4,1,192247.v02,,1,0,0,1,1,16,5, , ,2,0,0,0,0,1,0,0, 
192249,192249.p01,1,8,1,4,4,4,1,192249.v01,,2,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192249,192249.p02,2,1,2,4,4,6,1,192249.v01,,3,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192250,192250.p01,1,8,2,2,4,8,1,192250.v02,,2,0,0,1,1,5,2, , ,2,0,0,0,0,1,0,0, 
192254,192254.p01,1,8,2,4,4,5,1,192254.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192254,192254.p02,2,1,1,1,4,4,1,192254.v01,,2,0,0,2,6,25,6, , ,2,0,0,0,0,1,0,0, 
192253,192253.p01,1,8,2,1,4,6,1,192253.v01,,1,0,0,1,18,25,5, , ,2,0,0,0,0,1,0,0, 
192251,192251.p03,3,2,1,2,1,2,1,192251.v02,,1,0,0,1,1,10,3,1,30,2,0,0,0,0,1,0,0, 
192252,192252.p03,3,3,1,1,4,2,1,192252.v03,,1,0,0,2,1,10,5, , ,2,0,0,0,0,1,0,0, 
192251,192251.p04,4,2,2,4,4,1,1,192251.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192257,192257.p01,1,8,2,4,4,2,1,192257.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192489,192489.p01,1,8,2,4,4,5,1,192489.v03,,1,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
192267,192267.p02,2,1,1,1,4,6,1,192267.v02,,1,0,0,1,1,20,5, , ,1,0,0,0,0,1,0,0, 
192274,192274.p03,3,3,2,4,4,4,1,192274.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192365,192365.p01,1,8,1,5,4,8,1,192365.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
192276,192276.p01,1,8,2,4,4,4,1,192276.v01,,2,0,0, , , , , , ,2,1,0,0,0,1,0,0, 
192273,192273.p02,2,1,1,4,4,6,1,192273.v02,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192285,192285.p01,1,8,1,5,4,6,1,192285.v01,,2,0,0,1,1,15,1, , ,2,0,1,0,0,0,0,0, 
192286,192286.p01,1,8,2,4,4,8,1,192286.v01,,4,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192291,192291.p02,2,1,1,1,4,2,1,192291.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
192286,192286.p02,2,1,1,1,4,8,1,192286.v01,,1,0,0,1,1,7,4, , ,2,0,0,0,0,1,0,0, 
192297,192297.p02,2,1,1,1,4,8,1,192297.v01,,2,0,2,1,4,2,5, , ,2,0,1,0,0,0,0,0, 
192307,192307.p01,1,8,1,4,4,6,1,192307.v01,,1,0,0, , , , , , ,2,1,0,0,0,1,0,0, 
192300,192300.p01,1,8,2,4,4,8,1,192300.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192300,192300.p02,2,1,2,4,4,8,1,192300.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192305,192305.p01,1,8,2,4,4,6,1,192305.v01,,2,2,0, , , , , , ,2,0,0,0,0,1,0,0, 
192305,192305.p03,3,2,1,4,2,4,1,192305.v01,,2,2,0, , , , ,1,2,2,0,0,0,0,1,0,0, 
192303,192303.p01,1,8,1,1,4,8,1,192303.v01,,1,3,0,1,1,9,7, , ,2,0,1,0,0,0,0,0, 
192312,192312.p02,2,1,2,1,4,8,1,192312.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
192333,192333.p02,2,3,2,4,4,3,1,192333.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192315,192315.p01,1,8,2,1,4,4,1,192315.v01,,1,0,2,2,1,15,5, , ,2,0,0,0,0,1,0,0, 
192356,192356.p03,3,2,1,1,4,3,1,192356.v05,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
192323,192323.p02,2,1,1,1,4,6,1,192323.v01,,1,8,0,1,11,18,5, , ,2,0,0,0,0,1,0,0, 
192331,192331.p02,2,1,1,4,4,6,1,192331.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192354,192354.p01,1,8,2,1,4,3,1,192354.v01,,1,0,0,1,1,2,5, , ,2,0,0,0,0,1,0,0, 
192335,192335.p01,1,8,2,2,4,4,1,192335.v01,,1,0,0,1,1,4,5, , ,2,0,0,0,0,1,0,0, 
192329,192329.p01,1,8,1,1,1,4,1,192329.v01,,1,7,3,1,1,15,2,2,35,1,0,0,0,0,1,0,0, 
192342,192342.p02,2,1,1,1,4,6,1,192342.v02,,2,0,0,1,1,100,1, , ,2,0,0,0,0,1,0,0, 
192343,192343.p01,1,8,2,1,4,6,1,192343.v01,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
192349,192349.p03,3,2,1,1,4,2,1,192349.v02,,1,0,0,1,1,7,5, , ,1,0,1,0,0,1,0,0, 
192359,192359.p02,2,1,1,4,4,8,1,192359.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192404,192404.p01,1,8,1,1,4,6,1,192404.v01,,3,10,0,1,8,1,5, , ,2,0,0,0,0,1,0,0, 
192368,192368.p01,1,8,2,4,4,8,1,192368.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192366,192366.p02,2,1,2,1,4,6,1,192366.v02,,1,0,0,1,1,20,5, , ,2,0,1,0,0,0,0,0, 
192375,192375.p01,1,8,1,4,4,5,1,192375.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192373,192373.p01,1,8,2,4,4,2,1,192373.v01,,1,3,0, , , , , , ,2,0,0,1,0,0,0,0, 
192382,192382.p01,1,8,1,1,4,8,1,192382.v01,,1,0,0,1,1,17,5, , ,2,0,0,0,0,1,0,0, 
192378,192378.p01,1,8,2,4,4,5,1,192378.v01,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192394,192394.p01,1,8,2,4,4,2,1,192394.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
192386,192386.p02,2,6,1,1,4,6,1,192386.v02,,2,0,0,1,2,39,5, , ,2,0,0,0,0,1,0,0, 
192390,192390.p02,2,1,2,4,4,2,1,192390.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192773,192773.p01,1,8,2,2,4,5,1,192773.v01,,1,0,2,1,1,3,4, , ,2,0,0,0,0,1,0,0, 
192391,192391.p01,1,8,2,4,4,5,1,192391.v01,,1,0,0, , , , , , ,1,0,0,0,0,0,1,0,hispanic
192396,192396.p01,1,8,1,4,4,6,1,192396.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192397,192397.p02,2,1,1,2,4,6,1,192397.v02,,1,0,0,4, , , , , ,2,0,0,0,0,1,0,0, 
192398,192398.p01,1,8,2,5,4,4,1,192398.v01,,2,0,0,3, , , , , ,2,0,0,0,0,0,1,0,multi-ethnic
192399,192399.p01,1,8,2,4,4,3,1,192399.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
192407,192407.p01,1,8,2,4,4,8,1,192407.v02,,1,0,0, , , , , , ,2,0,0,0,0,0,1,0,2 or more
192405,192405.p01,1,8,1,1,4,6,1,192405.v01,,1,8,0,1,1,40,5, , ,2,0,0,1,1,1,0,0, 
192402,192402.p02,2,1,1,4,2,5,1,192402.v01,,1,35,0, , , , ,2,10,2,0,0,0,0,1,0,0, 
192402,192402.p03,3,7,2,4,4,1,1,192402.v01,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
190809,190809.p02,2,1,2,1,4,6,1,190809.v02,,1,0,0,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
190811,190811.p01,1,8,1,1,4,6,1,190811.v01,,1,0,0,1,1,3,5, , ,2,0,1,0,0,0,0,0, 
190839,190839.p01,1,8,1,1,4,6,1,190839.v01,,1,0,0,1,3,20,5, , ,2,0,0,1,0,0,0,0, 
190818,190818.p01,1,8,1,5,4,7,1,190818.v01,,1,0,0,4, , , , , ,2,0,0,0,0,1,0,0, 
190824,190824.p01,1,8,2,5,4,7,1,190824.v01,,2,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
190824,190824.p04,4,2,2,4,1,4,1,190824.v04,,3,1,0, , , , ,4,1,2,0,1,0,0,0,0,0, 
190825,190825.p02,2,1,1,1,4,6,1,190825.v02,,1,0,0,1,1,25,5, , ,2,0,1,0,0,0,0,0, 
190830,190830.p01,1,8,1,1,4,6,1,190830.v01,,1,0,0,1,2,27,5, , ,2,0,1,0,0,0,0,0, 
190830,190830.p03,3,2,1,4,4,1,1,190830.v04,,2,2,2, , , , , , ,2,0,1,0,0,0,0,0, 
190829,190829.p01,1,8,1,1,4,6,1,190829.v01,,1,0,0,1,1,10,5, , ,1,0,0,0,0,1,0,0, 
190836,190836.p02,2,1,2,5,4,6,1,190836.v01,,1,0,0,2,1,8,2, , ,2,0,1,0,0,0,0,0, 
190841,190841.p01,1,8,2,4,1,7,1,190841.v01,,1,0,1, , , , ,1,16,2,1,0,0,0,0,0,0, 
190842,190842.p02,2,1,2,5,4,8,1,190842.v03,,2,0,0,3, , , , , ,2,0,1,0,0,0,0,0, 
190848,190848.p02,2,1,1,1,4,5,1,190848.v01,,1,0,0,1,1,4,4, , ,2,0,0,0,0,1,0,0, 
190850,190850.p02,2,1,2,1,4,7,1,190850.v03,,1,0,0,1,1,7,4, , ,1,0,0,0,0,1,0,0, 
190856,190856.p01,1,8,2,4,4,6,1,190856.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190858,190858.p02,2,1,2,1,4,4,1,190858.v02,,1,0,0,1,1,2,5, , ,2,0,0,0,0,1,0,0, 
190865,190865.p01,1,8,2,1,4,5,1,190865.v01,,1,0,0,1,2,12,5, , ,1,0,0,0,0,1,0,0, 
190865,190865.p02,2,1,2,1,4,5,1,190865.v01,,1,0,0,1,2,12,5, , ,1,0,0,0,0,1,0,0, 
190868,190868.p01,1,8,2,5,4,4,1,190868.v02,,1,0,0,2,1,50,1, , ,2,0,0,0,0,0,0,1, 
190869,190869.p02,2,1,2,1,4,6,1,190869.v02,,1,1,1,1,1,10,5, , ,1,0,0,0,0,1,0,0, 
190873,190873.p02,2,1,1,1,4,2,1,190873.v02,,1,0,0,1,1,1,4, , ,2,0,0,0,0,0,1,0,Indian
190876,190876.p02,2,1,2,4,4,6,1,190876.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190878,190878.p01,1,8,2,2,4,4,1,190878.v01,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
191029,191029.p03,3,2,1,2,3,2,1,191029.v03,,1,0,0,1,1,12,4, , ,2,0,0,0,0,1,0,0, 
190882,190882.p03,3,2,2,4,1,4,1,190882.v03,,1,0,0, , , , ,1,6,2,0,0,0,0,1,0,0, 
190882,190882.p04,4,2,2,4,4,2,1,190882.v03,,2,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190883,190883.p01,1,8,1,5,4,7,1,190883.v01,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190886,190886.p01,1,8,1,1,4,6,1,190886.v01,,1,0,1,1,1,8,5, , ,2,0,0,0,0,1,0,0, 
190886,190886.p02,2,1,2,1,4,6,1,190886.v01,,1,0,1,1,2,25,4, , ,2,0,1,0,0,1,0,0, 
190889,190889.p02,2,1,1,1,4,8,1,190889.v03,,1,0,1,1,5,3,2, , ,2,0,0,0,0,1,0,0, 
190891,190891.p01,1,8,2,5,4,8,1,190891.v01,,1,1,0,3, , , , , ,1,0,0,0,0,1,0,0, 
190892,190892.p01,1,8,1,1,4,5,1,190892.v01,,1,1,1,1,1,15,5, , ,1,0,0,0,0,0,0,1, 
190897,190897.p01,1,8,2,1,4,6,1,190897.v01,,1,4,0,4, , , , , ,2,0,0,0,0,1,0,0, 
190901,190901.p01,1,8,1,1,4,6,1,190901.v01,,1,0,0,1,1,8,5, , ,2,0,1,0,0,0,0,0, 
190904,190904.p01,1,8,2,1,4,8,1,190904.v02,,1,0,0,2,1,15,5, , ,2,0,0,0,0,1,0,0, 
190906,190906.p01,1,8,1,1,4,8,1,190906.v05,,1,7,4,2,1,50,4, , ,2,0,0,0,0,1,0,0, 
190907,190907.p02,2,1,2,4,4,6,1,190907.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190909,190909.p01,1,8,1,4,4,8,1,190909.v01,,1,0,0, , , , , , ,3,0,0,0,0,0,0,1, 
190911,190911.p02,2,1,1,1,4,8,1,190911.v04,,1,0,0,2,1,15,6, , ,2,0,0,0,0,1,0,0, 
190913,190913.p03,3,2,2,2,1,2,1,190913.v02,,1,0,5,1,1,3,5,1,0,2,0,0,0,0,1,0,0, 
190917,190917.p03,3,2,1,4,4,6,1,190917.v01,,3,0,0, , , , , , ,2,0,1,0,0,0,0,0, 
190916,190916.p02,2,1,2,1,4,5,1,190916.v01,,1,5,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
190921,190921.p02,2,1,2,4,4,6,1,190921.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190927,190927.p01,1,8,1,1,4,8,1,190927.v02,,1,0,0,1,1,5,5, , ,2,0,1,0,0,0,0,0, 
190928,190928.p01,1,8,1,1,4,5,1,190928.v01,,1,6,0,1,1,30,2, , ,2,0,0,0,0,1,0,0, 
190929,190929.p01,1,8,2,1,4,8,1,190929.v01,,1,7,0,1,1,30,5, , ,2,0,1,0,0,0,0,0, 
190931,190931.p01,1,8,1,1,4,6,1,190931.v02,,1,0,0,1,1,15,3, , ,2,0,0,0,0,1,0,0, 
190936,190936.p01,1,8,2,2,4,8,1,190936.v04,,1,0,0,2,1,25,2, , ,2,0,1,0,0,0,0,0, 
190936,190936.p02,2,2,1,4,1,2,1,190936.v01,,1,0,0, , , , ,1,10,2,0,0,0,0,1,0,0, 
190941,190941.p02,2,1,2,4,4,8,1,190941.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190940,190940.p01,1,8,1,1,4,6,1,190940.v02,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
190945,190945.p02,2,1,2,1,4,5,1,190945.v02,,1,0,0,1,1,10,6, , ,3,0,0,0,0,0,0,1, 
190944,190944.p02,2,1,2,1,4,7,1,190944.v02,,1,0,0,1,1,8,4, , ,2,0,0,0,0,1,0,0, 
190946,190946.p03,3,2,1,1,4,3,1,190946.v03,,1,0,0,1,1,5,5, , ,1,0,0,0,0,1,0,0, 
190952,190952.p01,1,8,1,1,4,6,1,190952.v03,,1,0,0,1,1,6,5, , ,2,0,0,0,0,1,0,0, 
190951,190951.p01,1,8,1,1,2,6,1,190951.v01,,1,0,0,1,1,16,5,1,14,2,0,1,0,0,0,0,0, 
190958,190958.p02,2,1,1,1,4,8,1,190958.v02,,1,9,0,1,1,2,5, , ,2,0,0,0,0,1,0,0, 
190955,190955.p01,1,8,2,1,4,4,1,190955.v01,,1,0,0,1,1,7,5, , ,2,0,0,0,0,1,0,0, 
190959,190959.p01,1,8,1,5,4,8,1,190959.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190959,190959.p02,2,1,2,5,4,6,1,190959.v02,,1,0,0,3, , , , , ,2,0,0,0,0,1,0,0, 
190961,190961.p01,1,8,1,1,4,6,1,190961.v01,,1,0,0,1,1,10,5, , ,2,0,1,0,0,0,0,0, 
190962,190962.p01,1,8,1,2,4,8,1,190962.v02,,1,2,0,1,13,70,1, , ,2,0,0,0,0,1,0,0, 
190963,190963.p01,1,8,1,1,4,6,1,190963.v01,,1,0,0,1,2,21,5, , ,2,0,0,0,0,1,0,0, 
190978,190978.p02,2,1,2,1,4,8,1,190978.v02,,1,0,0,2,1,4,5, , ,2,0,1,0,0,0,0,0, 
190964,190964.p02,2,1,2,1,4,6,1,190964.v02,,1,0,0,1,1,6,5, , ,2,0,1,0,0,0,0,0, 
190980,190980.p02,2,1,2,4,4,5,1,190980.v02,,2,0,0, , , , , , ,1,0,0,0,0,1,0,0, 
190967,190967.p01,1,8,1,1,4,6,1,190967.v01,,1,0,0,1,1,9,5, , ,2,0,0,0,0,1,0,0, 
190985,190985.p02,2,1,2,4,4,7,1,190985.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190970,190970.p01,1,8,1,1,4,6,1,190970.v02,,1,10,0,1,8,23,5, , ,2,0,0,0,0,1,0,0, 
190976,190976.p01,1,8,1,1,4,6,1,190976.v01,,1,10,0,1,11,45,5, , ,2,0,1,0,0,0,0,0, 
190976,190976.p02,2,1,2,1,4,6,1,190976.v04,,1,0,0,1,1,10,5, , ,2,0,1,0,0,0,0,0, 
190977,190977.p02,2,1,2,1,4,8,1,190977.v02,,1,10,1,1,11,25,5, , ,2,0,1,0,0,0,0,0, 
190983,190983.p01,1,8,1,2,2,2,1,190983.v01,,1,5,0,1,1,15,4,2,15,1,0,0,0,0,0,1,0,LATINO
190984,190984.p03,3,2,2,2,4,1,1,190984.v02,,1,0,0,1,1,10,3, , ,1,0,0,0,0,1,0,0, 
190988,190988.p01,1,8,2,2,4,3,1,190988.v01,,1,0,0,1,1,10,5, , ,2,0,0,0,0,1,0,0, 
190990,190990.p01,1,8,2,4,4,8,1,190990.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190991,190991.p03,3,5,1,2,2,2,1,190991.v04,,1,0,1,1,1,3,4,1,12,2,0,0,0,0,0,0,1, 
190993,190993.p01,1,8,2,2,4,6,1,190993.v01,,1,0,0,1,1,14,3, , ,3,0,1,0,0,0,0,0, 
190994,190994.p02,2,1,2,1,4,8,1,190994.v03,,1,0,0,1,1,20,5, , ,2,0,0,0,0,0,0,1, 
191000,191000.p01,1,8,1,4,4,8,1,191000.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,1,0,HUMAN
191000,191000.p02,2,1,2,4,4,6,1,191000.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,1,0,HUMAN
190999,190999.p01,1,8,1,4,4,6,1,190999.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
190996,190996.p01,1,8,2,1,4,7,1,190996.v02,,1,0,0,1,1,6,5, , ,2,0,1,0,0,0,0,0, 
191001,191001.p03,3,2,2,2,2,2,1,191001.v03,,1,0,0,1,1,17,4,1,15,1,0,0,0,0,1,0,0, 
191006,191006.p01,1,8,1,1,4,6,1,191006.v01,,1,0,2,1,1,15,5, , ,3,1,0,1,0,1,0,0, 
191038,191038.p01,1,8,2,2,4,8,1,191038.v01,,1,0,0,1,1,5,5, , ,2,0,0,0,0,1,0,0, 
191009,191009.p01,1,8,1,5,4,8,1,191009.v02,,1,0,0,1,1,14,5, , ,2,0,0,0,0,1,0,0, 
191008,191008.p02,2,1,2,1,4,8,1,191008.v03,,1,0,0,1,1,15,5, , ,2,0,1,0,0,0,0,0, 
191011,191011.p02,2,1,2,1,4,8,1,191011.v02,,1,0,0,2,1,10,5, , ,3,0,0,0,0,0,0,1, 
191012,191012.p01,1,8,1,1,4,7,1,191012.v01,,1,25,0,2,1,18,5, , ,2,0,1,1,0,1,0,0, 
191016,191016.p01,1,8,1,1,4,6,1,191016.v01,,1,0,0,1,2,18,5, , ,2,0,0,0,0,1,0,0, 
191018,191018.p01,1,8,1,3,1,6,1,191018.v01,,1,0,0,4, , , ,4,2,1,0,0,0,0,0,0,1, 
191018,191018.p02,2,6,3,2,4,2,1,191018.v04,,2,0,0,3, , , , , ,3,0,0,0,0,0,0,1, 
191027,191027.p01,1,8,2,1,4,6,1,191027.v01,,1,0,0,1,1,25,5, , ,2,0,0,0,0,1,0,0, 
191023,191023.p02,2,1,2,1,4,6,1,191023.v02,,1,0,0,1,18,4,5, , ,2,0,0,0,0,1,0,0, 
191022,191022.p01,1,8,1,2,1,2,1,191022.v01,,1,0,0,1,1,2,5,1,5,1,0,0,0,0,0,1,0,mexican
191028,191028.p02,2,1,2,1,4,6,1,191028.v01,,1,0,1,1,1,12,5, , ,2,0,0,0,0,1,0,0, 
191036,191036.p01,1,8,1,4,4,6,1,191036.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191040,191040.p01,1,8,2,1,4,6,1,191040.v01,,1,1,1,1,1,20,3, , ,2,0,1,0,0,0,0,0, 
191036,191036.p02,2,1,2,4,4,2,1,191036.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191399,191399.p02,2,1,2,4,2,2,1,191399.v02,,1,0,0, , , , ,17,3,2,0,0,0,0,1,0,0, 
191039,191039.p01,1,8,2,2,4,6,1,191039.v04,,1,0,0,1,1,4,5, , ,2,0,0,0,0,1,0,0, 
191047,191047.p01,1,8,2,4,4,6,1,191047.v01,,1,10,0, , , , , , ,2,0,1,0,0,0,0,0, 
191053,191053.p01,1,8,1,4,4,4,1,191053.v02,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191044,191044.p01,1,8,2,4,4,2,1,191044.v01,,1,0,0, , , , , , ,2,0,0,0,0,1,0,0, 
191042,191042.p01,1,8,2,3,1,1,1,191042.v03,,1,5,47,1,2,50,4,2,4,3,1,0,0,0,0,0,0, 
191056,191056.p02,2,1,1,4,4,5,1,191056.v02,,1,0,0, , , , , , ,2,0,0,1,0,0,0,0, 
